model,organism,organism_name,group,type,iedb_id,uniprot,start,end,epitope_len,predicted_hits,recall,hit_abs,hit_rel,hit,threshold,K_abs,P_rel,out_of_range,reason
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397377,Q2FZF0,40,57,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397380,Q2G1X0,35,52,18,13.0,0.722,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397396,Q2FZF0,82,99,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397400,Q2G1X0,179,196,18,10.0,0.556,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397405,Q2FZF0,106,121,16,16.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397412,Q2FZF0,64,81,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397413,Q2G1X0,95,112,18,7.0,0.389,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397420,Q2G1X0,251,268,18,8.0,0.444,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397434,Q2G1X0,143,160,18,8.0,0.444,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397438,Q2G1X0,215,232,18,13.0,0.722,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397441,Q2FZF0,28,45,18,17.0,0.944,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397442,Q2FZF0,100,117,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397443,Q2G1X0,299,316,18,10.0,0.556,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397445,Q2FZF0,88,105,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397447,Q2FZF0,76,93,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397448,Q2G1X0,47,64,18,8.0,0.444,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397455,Q2G1X0,83,100,18,7.0,0.389,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397457,Q2FZF0,94,111,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397458,Q2FZF0,46,63,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397463,Q2FZF0,16,33,18,18.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1397471,Q2G1X0,131,148,18,4.0,0.222,False,False,False,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1597772,Q2FVK2,261,280,20,11.0,0.55,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Acinetobacter baumannii,bacteria,linear,1635972,A0ABX6CM31,197,222,26,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,ESKAPE,Acinetobacter baumannii,bacteria,linear,1635992,A0ABX6CM31,24,50,27,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,ESKAPE,Acinetobacter baumannii,bacteria,linear,1635994,A0ABX6CM31,122,139,18,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1661534,Q2G2D8,31,48,18,3.0,0.167,False,False,False,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1667549,Q2FXX5,63,80,18,11.0,0.611,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1669545,Q2FXX5,105,122,18,9.0,0.5,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1671273,Q2G2D8,295,309,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1673766,Q2G2D8,145,162,18,4.0,0.222,False,False,False,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1678125,Q2G2D8,79,96,18,6.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1680557,Q2FXX5,249,266,18,,,,,,0.51,5,0.25,True,end_pos_exceeds_pred_len(266>234)
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1699502,Q2FXX5,177,194,18,13.0,0.722,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1863066,T1Y671,13,22,10,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,1870708,Q2FWM6,25,32,21,8.0,0.381,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2060745,Q2FZF0,342,350,9,6.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2266672,Q2FXX5,138,147,10,8.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2270021,Q2FXX5,164,173,10,4.0,0.4,False,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2270080,Q2FXX5,63,70,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2270208,Q2FXX5,225,235,11,,,,,,0.51,5,0.25,True,end_pos_exceeds_pred_len(235>234)
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2270209,Q2FXX5,142,160,19,7.0,0.368,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2282894,Q2G2D8,123,134,12,9.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Pseudomonas aeruginosa,bacteria,linear,2343356,G3XD49,94,111,18,6.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2346297,Q2FVK2,241,255,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2346376,Q2FVK2,96,106,11,6.0,0.545,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2346463,Q2FXB0,94,104,11,3.0,0.273,False,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2346516,Q2FXB0,108,118,11,6.0,0.545,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2393251,Q2FWP0,276,293,18,7.0,0.389,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2393311,Q2FWP0,264,281,18,7.0,0.389,True,True,True,0.51,5,0.25,False,
SEMA,ESKAPE,Staphylococcus aureus,bacteria,linear,2393332,Q2FWP0,60,77,18,4.0,0.222,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,32,Q60153,180,194,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,122,P56963,526,555,30,3.0,0.1,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,230,P56963,276,305,30,14.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,458,Q60153,182,206,25,19.0,0.76,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,682,P56963,501,530,30,8.0,0.267,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,707,Q60153,145,168,24,7.0,0.292,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,708,Q60153,170,193,24,16.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,771,P56963,51,80,30,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,1184,Q60153,157,181,25,17.0,0.68,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,1185,Q60153,182,207,26,19.0,0.731,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,1584,Q57193,53,58,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,1725,P18013,175,182,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,3616,P18013,117,124,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,4052,Q60153,24,43,20,7.0,0.35,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,4317,P18012,300,307,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,4507,Q60153,195,208,14,13.0,0.929,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,5261,Q60153,166,179,14,12.0,0.857,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,5867,P01556,75,85,11,10.0,0.909,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,7127,P18013,322,329,8,6.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,7644,P56963,26,55,30,4.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,8781,P18012,251,258,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,8790,P18012,15,22,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,9305,Q60153,200,211,12,9.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,9629,P18011,169,179,11,11.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,10683,P18013,88,95,8,4.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,10876,P18011,136,146,11,5.0,0.455,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,12792,P01556,104,118,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,12981,P18013,122,129,8,7.0,0.875,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,13158,P18013,112,119,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,13634,A0A0H3NKE0,78,89,12,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,14836,Q57193,72,74,3,3.0,1.0,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,14841,Q57193,72,77,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,15183,A0A0H3NBQ0,100,108,9,9.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,17545,Q57193,69,74,6,4.0,0.667,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,17665,P18013,283,290,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,17806,P18013,15,22,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,17901,Q57193,46,51,6,5.0,0.833,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,18787,Q57193,66,85,20,17.0,0.85,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,18974,Q60153,173,185,13,11.0,0.846,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,19611,P56963,2,31,30,12.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,20129,A0A0H3NVD8,309,314,6,2.0,0.333,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,20591,Q60153,77,90,14,14.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,20673,Q57193,54,59,6,5.0,0.833,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,22461,Q57193,75,80,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,22529,P18013,22,29,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,22837,A0A0H3NJI9,267,276,10,8.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,24035,Q57193,78,83,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,24037,P01556,57,69,13,11.0,0.846,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,24083,P18012,39,46,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,24411,Q57193,34,39,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,24846,P18013,81,88,8,4.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,25224,Q57193,117,122,6,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,25240,P56963,376,405,30,15.0,0.5,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,25414,P18012,73,80,8,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,25483,A0A0H3NBQ0,292,300,9,6.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,25671,Q57193,79,84,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,26258,P18013,234,241,8,5.0,0.625,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,26922,P18013,32,39,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,27670,P18013,106,113,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,27681,A0A0H3NBQ0,334,342,9,3.0,0.333,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,27935,P18012,40,46,7,7.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,28607,P18013,85,92,8,4.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,29095,P18012,215,222,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,29824,Q57193,84,89,6,1.0,0.167,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,30236,P18011,194,202,9,5.0,0.556,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,30260,P01556,69,85,17,15.0,0.882,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,30288,P18013,119,126,8,5.0,0.625,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,30491,P18012,198,205,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,30516,P18013,63,70,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,31067,Q60153,212,224,13,4.0,0.308,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,31491,Q57193,83,88,6,2.0,0.333,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,31525,P18013,62,69,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,31763,P18012,231,238,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,31773,Q60153,209,224,16,5.0,0.312,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,31787,A0A0H3NBQ0,31,39,9,6.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,31887,P18012,204,209,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,33125,Q57193,55,60,6,5.0,0.833,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,33770,P18013,68,75,8,4.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,33864,P18012,244,251,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,33893,P18013,33,40,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,34476,P18013,205,212,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,34576,P18013,275,282,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,34895,P18012,232,239,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,35036,P01556,8,20,13,9.0,0.692,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,35222,Q60153,199,223,25,14.0,0.56,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,35223,Q60153,174,199,26,20.0,0.769,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,35231,P18013,271,278,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,35241,P18013,260,267,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,35242,P18013,260,268,9,9.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,35852,A0A0H3NVD8,60,63,4,2.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,35956,A0A0H3NVD8,352,361,10,6.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,36134,P18013,230,237,8,1.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,36419,P18013,114,121,8,2.0,0.25,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,36834,P18013,202,209,8,5.0,0.625,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,38181,P18012,54,61,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,38196,P18013,47,54,8,1.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,38270,Q60153,199,224,26,14.0,0.538,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,40889,P18013,211,218,8,4.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,41376,P18012,1,8,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,41809,P01556,89,94,6,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,41982,P18013,256,263,8,7.0,0.875,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,42826,Q60153,1,26,26,26.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,43533,P18013,48,55,8,1.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,44471,P18013,107,114,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,44655,P18012,189,196,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,44855,P18013,293,300,8,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,45782,P18013,29,36,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,46234,Q57193,35,40,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,46873,P18013,213,220,8,6.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,47112,P18012,250,257,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,47751,Q57193,74,79,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,48433,P18012,41,48,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,49133,P18012,218,225,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,49975,P18013,40,47,8,3.0,0.375,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,51077,Q57193,37,41,5,5.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,51078,Q57193,37,42,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,51199,Q57193,82,87,6,3.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,51259,P18013,67,74,8,5.0,0.625,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,51710,Q57193,24,29,6,3.0,0.5,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,52351,A0A0H3NJI9,307,325,19,15.0,0.789,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,52694,Q57193,70,75,6,5.0,0.833,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,52754,P18013,191,198,8,7.0,0.875,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,52870,A0A0H3NMJ6,230,231,2,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,53580,Q57193,56,58,3,3.0,1.0,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,53581,Q57193,56,61,6,4.0,0.667,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,54908,P01556,88,93,6,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,54982,P18013,101,108,8,6.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,56194,P18013,55,62,8,1.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,56373,A0A0H3NVD8,113,123,11,5.0,0.455,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,56508,P18012,298,305,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,57218,P18013,30,45,16,13.0,0.812,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,57654,P18012,25,33,9,9.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,57908,P18013,14,21,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,58093,P18012,177,184,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,58402,P18013,130,137,8,6.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,58640,P18013,247,254,8,1.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,58997,P01556,30,42,13,10.0,0.769,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,60445,Q57193,76,79,4,4.0,1.0,False,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,60446,Q57193,76,81,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,60478,P18013,238,245,8,7.0,0.875,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Campylobacter jejuni,bacteria,linear,60646,P56963,301,330,30,6.0,0.2,True,False,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,61006,P18013,13,20,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,61073,P18013,37,44,8,6.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,61391,P18013,316,323,8,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,61502,P18013,158,165,8,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,63171,P18012,14,19,6,6.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Salmonella enterica,bacteria,linear,63195,A0A0H3NWJ3,56,67,12,9.0,0.75,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Shigella flexneri,bacteria,linear,63569,P18013,25,32,8,8.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,GAST,Vibrio cholerae,bacteria,linear,63736,P01556,68,81,14,13.0,0.929,True,True,True,0.51,5,0.25,False,
