model,organism,organism_name,group,type,iedb_id,uniprot,start,end,epitope_len,predicted_hits,recall,hit_abs,hit_rel,hit,threshold,K_abs,P_rel,out_of_range,reason
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,196749,Q0P8M9,157,171,15,3.0,0.2,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,196784,Q0P9X9,25,39,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,196842,Q0PAK5,180,190,11,1.0,0.091,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,196905,Q0P9X9,21,35,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,196906,Q0P9X9,225,239,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562166,Q9PHW6,249,263,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562364,Q9PHW6,529,543,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562367,Q9PHW6,361,375,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562397,Q9PHW6,277,291,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562420,Q9PHW6,49,63,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562431,Q9PHW6,273,287,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562488,Q9PHW6,409,423,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562658,Q9PHW6,217,231,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562703,Q9PHW6,365,379,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562709,Q9PHW6,485,499,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562885,Q9PHW6,401,415,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,562914,Q9PHW6,617,631,15,4.0,0.267,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563237,Q9PHW6,429,443,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563516,Q9PHW6,477,491,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563574,Q9PHW6,125,139,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563580,Q9PHW6,201,215,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563627,Q9PHW6,265,279,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563630,Q9PHW6,481,495,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563635,Q9PHW6,449,463,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563659,Q9PHW6,281,295,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563664,Q9PHW6,369,383,15,3.0,0.2,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563665,Q9PHW6,445,459,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563722,Q9PHW6,181,195,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563964,Q9PHW6,221,235,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,563970,Q9PHW6,53,67,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564005,Q9PHW6,549,563,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564034,Q9PHW6,305,319,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564056,Q9PHW6,405,419,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564109,Q9PHW6,533,547,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564111,Q9PHW6,557,571,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564112,Q9PHW6,117,131,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564136,Q9PHW6,161,175,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564143,Q9PHW6,173,187,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564149,Q9PHW6,241,255,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564273,Q9PHW6,453,467,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564448,Q9PHW6,225,239,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564484,Q9PHW6,57,71,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564498,Q9PHW6,337,351,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564557,Q9PHW6,1,15,15,4.0,0.267,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564569,Q9PHW6,601,615,15,7.0,0.467,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564628,Q9PHW6,293,307,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564630,Q9PHW6,141,155,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564633,Q9PHW6,493,507,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564634,Q9PHW6,425,439,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564635,Q9PHW6,537,551,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564661,Q9PHW6,85,99,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564683,Q9PHW6,93,107,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564704,Q9PHW6,373,387,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564719,Q9PHW6,237,251,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564728,Q9PHW6,553,567,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564766,Q9PHW6,129,143,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564780,Q9PHW6,489,503,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,564789,Q9PHW6,213,227,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565102,Q9PHW6,185,199,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565377,Q9PHW6,197,211,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565398,Q9PHW6,545,559,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565423,Q9PHW6,341,355,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565424,Q9PHW6,413,427,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565446,Q9PHW6,349,363,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565454,Q9PHW6,345,359,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565460,Q9PHW6,497,511,15,2.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565525,Q9PHW6,89,103,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565597,Q9PHW6,233,247,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565604,Q9PHW6,65,79,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565770,Q9PHW6,133,147,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565788,Q9PHW6,137,151,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565789,Q9PHW6,193,207,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565806,Q9PHW6,37,51,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565808,Q9PHW6,45,59,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565864,Q9PHW6,189,203,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565934,Q9PHW6,465,479,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565944,Q9PHW6,149,163,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,565962,Q9PHW6,505,519,15,5.0,0.333,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,566044,Q9PHW6,105,119,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,566062,Q9PHW6,613,627,15,5.0,0.333,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,566141,Q9PHW6,145,159,15,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,607066,A0A0H3NFG2,180,188,9,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,745458,P80672,68,81,14,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,745472,P80672,279,298,20,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,745485,P80672,336,352,17,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,745490,P80672,111,129,19,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,745505,P80672,353,363,11,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769857,A0A0H3NA87,137,145,9,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769860,A0A0H3NA87,203,211,9,1.0,0.111,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769861,A0A0H3NA87,77,88,12,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769862,A0A0H3NA87,393,399,7,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769867,A0A0H3NA87,243,255,13,2.0,0.154,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769868,A0A0H3NA87,509,527,19,6.0,0.316,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769871,A0A0H3NA87,377,387,11,8.0,0.727,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769872,A0A0H3NA87,494,504,11,6.0,0.545,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,769873,A0A0H3NA87,358,364,7,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933378,Q0PBH5,166,172,7,4.0,0.571,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933388,Q0PBH5,68,73,6,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933389,Q0PBH5,94,108,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933403,Q0PBH5,34,57,24,6.0,0.25,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933457,Q0PBH5,112,132,21,3.0,0.143,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933526,Q0PBH5,4,16,13,1.0,0.077,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,933543,Q0PBH5,134,143,10,3.0,0.3,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1392596,A0A0H3NCG3,429,455,27,7.0,0.259,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1392730,A0A0H3NCG3,80,122,43,10.0,0.233,True,False,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1392887,A0A0H3NCG3,606,638,33,17.0,0.515,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1392919,A0A0H3NCG3,485,502,18,1.0,0.056,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1393525,A0A0H3NCG3,535,578,44,12.0,0.273,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1397112,A0A0H3NCG3,573,602,30,4.0,0.133,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Salmonella enterica,bacteria,linear,1397165,A0A0H3NCG3,283,310,28,6.0,0.214,True,False,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1397645,YP,210,227,18,,,,,,0.17,5,0.25,True,missing_prediction_for_protein
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1397650,YP,55,72,18,,,,,,0.17,5,0.25,True,missing_prediction_for_protein
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1397810,YP,97,114,18,,,,,,0.17,5,0.25,True,missing_prediction_for_protein
GraphBepi,GAST,Shigella flexneri,bacteria,linear,1863809,F5NW60,282,293,12,1.0,0.083,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1863986,Q9PPM0,14,52,39,27.0,0.692,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1863994,Q0PC24,117,158,42,20.0,0.476,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1863995,Q0PC24,3,47,45,33.0,0.733,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Campylobacter jejuni,bacteria,linear,1864058,Q0PBH5,4,39,36,6.0,0.167,True,False,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2152458,Q08860,263,290,28,10.0,0.357,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2155179,Q08860,98,111,14,4.0,0.286,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186614,P01555,176,180,5,2.0,0.4,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186615,P01555,176,190,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186623,P01555,26,30,5,2.0,0.4,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186624,P01555,26,40,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186630,P01556,31,45,15,10.0,0.667,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186640,P01556,53,56,4,4.0,1.0,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186644,P29485,201,215,15,14.0,0.933,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186656,P29485,66,80,15,14.0,0.933,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186667,P29485,26,40,15,14.0,0.933,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186687,P01555,191,204,14,8.0,0.571,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186688,P01555,191,205,15,8.0,0.533,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186696,P29485,51,65,15,13.0,0.867,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186717,P29485,91,105,15,13.0,0.867,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186722,P01555,21,35,15,5.0,0.333,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186741,P01556,91,105,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186761,P29485,171,185,15,15.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186768,P29485,116,130,15,15.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186776,P01555,231,245,15,12.0,0.8,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186800,P01556,46,60,15,12.0,0.8,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186805,P01555,6,20,15,4.0,0.267,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186810,P01556,66,80,15,13.0,0.867,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186830,P29485,174,177,4,4.0,1.0,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186849,P01556,21,35,15,10.0,0.667,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186866,P01556,20,25,6,4.0,0.667,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186875,P01555,106,120,15,1.0,0.067,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186891,P29485,141,155,15,15.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186901,P01556,26,40,15,12.0,0.8,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186902,P01556,61,75,15,11.0,0.733,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186919,P01556,64,77,14,12.0,0.857,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186943,P01555,171,185,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186992,P29485,1,15,15,9.0,0.6,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2186996,P01555,41,55,15,8.0,0.533,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187005,P29485,90,95,6,6.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187007,P29485,17,21,5,3.0,0.6,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187037,P01555,31,45,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187039,P29485,11,25,15,10.0,0.667,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187068,P01555,141,155,15,10.0,0.667,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187083,P01555,36,50,15,6.0,0.4,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187087,P29485,111,125,15,15.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187088,P29485,166,180,15,15.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187094,P29485,86,100,15,12.0,0.8,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187106,P29485,106,120,15,14.0,0.933,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187113,P01555,166,180,15,8.0,0.533,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187119,P01556,16,30,15,10.0,0.667,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187120,P01555,246,258,13,13.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187124,P01555,46,60,15,7.0,0.467,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187132,P01555,37,45,9,2.0,0.222,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187142,P01556,51,65,15,12.0,0.8,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187165,P01555,16,30,15,4.0,0.267,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187172,P01555,108,115,8,0.0,0.0,False,False,False,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187190,P01555,250,258,9,9.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187213,P01556,36,50,15,8.0,0.533,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187214,P01555,221,235,15,4.0,0.267,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187215,P01555,66,77,12,4.0,0.333,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187216,P01555,66,80,15,4.0,0.267,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187245,P29485,112,121,10,10.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187246,P29485,6,20,15,9.0,0.6,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187250,P01555,236,250,15,14.0,0.933,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187274,P29485,16,30,15,11.0,0.733,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187275,P29485,68,77,10,10.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187283,P29485,211,221,11,11.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187291,P29485,53,59,7,6.0,0.857,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Vibrio cholerae,bacteria,linear,2187299,P01555,244,247,4,4.0,1.0,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2265266,A0A0H2VTE4,379,387,9,,,,,,0.17,5,0.25,True,missing_prediction_for_protein
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2265984,P18013,103,112,10,6.0,0.6,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266005,P18013,225,235,11,4.0,0.364,False,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266007,P18013,263,274,12,8.0,0.667,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266025,P18013,284,293,10,7.0,0.7,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266029,P18013,179,188,10,8.0,0.8,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266030,P18013,16,27,12,12.0,1.0,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266034,P18013,5,14,10,9.0,0.9,True,True,True,0.17,5,0.25,False,
GraphBepi,GAST,Shigella flexneri,bacteria,linear,2266041,P18013,298,309,12,2.0,0.167,False,False,False,0.17,5,0.25,False,
